Section,Standard Designation,"Grade, Class, Type, Symbol or Name",Steel Number,UNS Number,C,Mn,Si,P,S,Cr,Ni,Mo,Others
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,E410,1.0509,---,0.16-0.22,1.30-1.70,0.10-0.50,0.030,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10297-1:2003,C45E,---,---,0.42-0.50,0.50-0.80,0.40,0.035,0.035,0.40,0.40,0.10,Cr+Mo+Ni 0.63
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3445:1988,STKM 16 C,---,---,0.35-0.45,0.40-1.00,0.40,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1035,---,G10350,0.31-0.38,0.60-0.90,---,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1040,---,G10400,0.36-0.44,0.60-0.90,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 513-03a*,1524,---,G15240,0.18-0.25,1.35-1.65,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,ASTM A 519-03,1045,---,G10450,0.43-0.50,0.60-0.90,---,0.040,0.050,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10297-1:2003,C35E,1.1181,---,0.32-0.39,0.50-0.80,0.40,0.035,0.035,0.40,0.40,0.10,Cr+Mo+Ni 0.63
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,E355,1.0580,---,0.22,1.60,0.55,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-2:2002,E355,1.0580,---,0.22,1.60,0.55,0.025,0.025,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,26Mn5,1.1161,---,0.20-0.30,1.20-1.50,0.40,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10297-1:2003,E470,1.0536,---,0.16-0.22,1.30-1.70,0.10-0.50,0.030,0.035,---,---,---,Al 0.010 min; N 0.020; Nb 0.07; V 0.15
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,JIS G 3445:1988,STKM 17 C,---,---,0.45-0.55,0.40-1.00,0.40,0.040,0.040,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,C45E,1.1191,---,0.42-0.55,0.50-0.80,0.40,0.035,0.035,0.40,---,0.10,Cr+Mo+Ni 0.63
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10297-1:2003,38Mn6,1.1127,---,0.34-0.42,1.40-1.65,0.15-0.35,0.035,0.035,0.40,0.40,0.10,Cr+Mo+Ni 0.63
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,E410,1.0509,---,0.16-0.22,1.30-1.70,0.10-0.50,0.030,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10305-1:2002,26Mn5,1.1161,---,0.20-0.30,1.20-1.50,0.40,0.035,0.035,---,---,---,---
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10297-1:2003,C45E,1.1181,---,0.42-0.50,0.50-0.80,0.40,0.035,0.035,0.40,0.40,0.10,Cr+Mo+Ni 0.63
5.1B Chemical Composition of Carbon Steel Tubes for General and Structural Applications,EN 10297-1:2003,E590K2,1.0644,---,0.16-0.22,1.30-1.70,0.10-0.50,0.030,0.035,0.30,0.40,0.08,Al 0.010 min; Cu 0.30; N 0.02; Nb 0.07; Ti 0.05; V 0.08-0.15; Nb+V 0.20
